  194.37,   -0.43
  194.64,   -0.43
  194.91,   -0.43
  195.18,    6.00
  195.45,    0.09
  195.72,    6.00
  195.99,    6.00
  196.26,    0.75
  196.53,   -0.36
  196.80,   -0.14
  197.07,    0.16
  197.34,   -0.14
  197.61,   -0.08
  197.87,    0.14
  198.14,    0.12
  198.41,    0.16
  198.68,    0.17
  198.95,    0.20
  199.22,    0.14
  199.49,    0.15
  199.76,    0.19
  200.03,    0.22
  200.30,    0.21
  200.57,    0.24
  200.83,    0.19
  201.10,    0.16
  201.37,    0.16
  201.64,    0.14
  201.91,    0.15
  202.18,    0.18
  202.45,    0.14
  202.72,    0.13
  202.98,    0.11
  203.25,    0.12
  203.52,    0.11
  203.79,    0.14
  204.06,    0.14
  204.33,    0.14
  204.60,    0.17
  204.87,    0.12
  205.13,    0.12
  205.40,    0.12
  205.67,    0.11
  205.94,    0.13
  206.21,    0.15
  206.48,    0.17
  206.75,    0.15
  207.01,    0.18
  207.28,    0.17
  207.55,    0.17
  207.82,    0.21
  208.09,    0.20
  208.36,    0.22
  208.63,    0.22
  208.89,    0.20
  209.16,    0.16
  209.43,    0.14
  209.70,    0.14
  209.97,    0.11
  210.24,    0.12
  210.50,    0.12
  210.77,    0.07
  211.04,    0.05
  211.31,    0.03
  211.58,    0.05
  211.85,    0.06
  212.11,    0.07
  212.38,    0.09
  212.65,    0.09
  212.92,    0.09
  213.19,    0.09
  213.45,    0.08
  213.72,    0.10
  213.99,    0.12
  214.26,    0.13
  214.53,    0.10
  214.79,    0.11
  215.06,    0.12
  215.33,    0.08
  215.60,    0.07
  215.87,    0.07
  216.13,    0.07
  216.40,    0.08
  216.67,    0.08
  216.94,    0.09
  217.21,    0.09
  217.47,    0.10
  217.74,    0.08
  218.01,    0.07
  218.28,    0.09
  218.55,    0.11
  218.81,    0.11
  219.08,    0.13
  219.35,    0.13
  219.62,    0.15
  219.88,    0.13
  220.15,    0.14
  220.42,    0.15
  220.69,    0.18
  220.95,    0.18
  221.22,    0.23
  221.49,    0.25
  221.76,    0.24
  222.03,    0.23
  222.29,    0.22
  222.56,    0.21
  222.83,    0.23
  223.10,    0.22
  223.36,    0.23
  223.63,    0.24
  223.90,    0.24
  224.17,    0.21
  224.43,    0.22
  224.70,    0.25
  224.97,    0.24
  225.23,    0.25
  225.50,    0.27
  225.77,    0.27
  226.04,    0.29
  226.30,    0.30
  226.57,    0.31
  226.84,    0.33
  227.11,    0.36
  227.37,    0.38
  227.64,    0.43
  227.91,    0.47
  228.17,    0.51
  228.44,    0.56
  228.71,    0.60
  228.98,    0.60
  229.24,    0.65
  229.51,    0.70
  229.78,    0.75
  230.04,    0.77
  230.31,    0.82
  230.58,    0.85
  230.85,    0.85
  231.11,    0.86
  231.38,    0.86
  231.65,    0.88
  231.91,    0.91
  232.18,    0.95
  232.45,    0.99
  232.71,    1.04
  232.98,    1.09
  233.25,    1.12
  233.51,    1.12
  233.78,    1.20
  234.05,    1.28
  234.31,    1.28
  234.58,    1.31
  234.85,    1.38
  235.11,    1.37
  235.38,    1.40
  235.65,    1.39
  235.91,    1.40
  236.18,    1.41
  236.45,    1.44
  236.71,    1.46
  236.98,    1.48
  237.25,    1.50
  237.51,    1.54
  237.78,    1.53
  238.05,    1.56
  238.31,    1.58
  238.58,    1.60
  238.85,    1.62
  239.11,    1.63
  239.38,    1.67
  239.65,    1.71
  239.91,    1.71
  240.18,    1.75
  240.45,    1.75
  240.71,    1.78
  240.98,    1.81
  241.24,    1.81
  241.51,    1.84
  241.78,    1.85
  242.04,    1.87
  242.31,    1.87
  242.58,    1.83
  242.84,    1.85
  243.11,    1.86
  243.37,    1.87
  243.64,    1.89
  243.91,    1.91
  244.17,    1.91
  244.44,    1.93
  244.70,    1.92
  244.97,    1.94
  245.24,    1.92
  245.50,    1.93
  245.77,    1.93
  246.03,    1.95
  246.30,    1.97
  246.57,    1.96
  246.83,    1.94
  247.10,    1.93
  247.36,    1.94
  247.63,    1.97
  247.90,    1.97
  248.16,    1.99
  248.43,    2.00
  248.69,    2.01
  248.96,    1.99
  249.23,    2.01
  249.49,    2.00
  249.76,    2.01
  250.02,    2.02
  250.29,    2.02
  250.55,    2.00
  250.82,    1.99
  251.09,    1.99
  251.35,    2.01
  251.62,    1.99
  251.88,    1.97
  252.15,    1.96
  252.41,    1.96
  252.68,    1.98
  252.94,    1.98
  253.21,    1.97
  253.48,    1.99
  253.74,    2.01
  254.01,    2.00
  254.27,    2.03
  254.54,    2.02
  254.80,    2.05
  255.07,    2.07
  255.33,    2.06
  255.60,    2.03
  255.86,    2.01
  256.13,    1.99
  256.40,    2.00
  256.66,    1.98
  256.93,    2.00
  257.19,    1.96
  257.46,    1.99
  257.72,    1.97
  257.99,    1.95
  258.25,    1.96
  258.52,    1.98
  258.78,    1.98
  259.05,    1.99
  259.31,    1.97
  259.58,    1.98
  259.84,    1.98
  260.11,    1.99
  260.37,    1.97
  260.64,    1.97
  260.90,    1.98
  261.17,    1.98
  261.43,    1.97
  261.70,    1.98
  261.96,    1.99
  262.23,    1.99
  262.49,    1.99
  262.76,    1.97
  263.02,    1.96
  263.29,    1.96
  263.55,    1.97
  263.82,    1.95
  264.08,    1.94
  264.35,    1.92
  264.61,    1.92
  264.88,    1.92
  265.14,    1.92
  265.41,    1.91
  265.67,    1.92
  265.93,    1.91
  266.20,    1.92
  266.46,    1.92
  266.73,    1.92
  266.99,    1.93
  267.26,    1.96
  267.52,    1.95
  267.79,    1.94
  268.05,    1.95
  268.32,    1.96
  268.58,    1.95
